userName,at,content,score,thumbsUpCount
Iulia Dreghiciu,2026-01-17T14:27:26,"app is good, i am using a pro version, but i will not renew, the logo is giving me bad vibes. and i don't like that i have to do so many clicks in order to get to my diary. and i don't care about the rewards system eather. you eather do it or you don't. i get why it's important for the development of the app, i just don't care for it if it has addictive properties.",2,1
Duncan Mac-Vicar P.,2026-02-06T13:00:30,Their database and AI photo are the best across all apps. UX is the worst. It has all these childish engagement patterns which make it very annoying to use. Everything takes several clicks/screens and it gives you advise you did not ask for. Using my old app in parallel until their AI photo catches up.,2,0
Emeer,2026-03-27T03:32:39,unable to see the daily/weekly/monthly reports under the profile. I hope they did not remove it because it was the reason why I loved this app. I am pro level.user.,2,0
Vina Nabavi,2026-03-21T20:04:09,"the app is good overall but making options and features paid that were free before, is actually ridiculous and made me quit this app after using it for more than two years.",2,0
Nikola Jelić,2026-03-20T07:44:54,"immediately had issues with adding custom meals where none of them would be saved for later reuse and we're pretty clunky to use considering their main ""easy to use"" promotion.",2,0
flo wers,2026-03-03T17:44:28,"I appreciate the extensive food list for my language. But the app itself keeps reminding you to purchase the subscription every time you click ""return"" on your phone, which is very annoying.",2,0
Tatyana Lagun,2025-11-27T07:37:17,"I used to like this tracker — I even rated it 5 stars before. But now it has become really irritating. I have a paid subscription, and I constantly have to skip all the challenges, tips, and animations. I just want to log my food in the tracker. Please make these features optional so they can be turned off.",2,6
Polina Smekhova,2026-03-29T14:18:37,"I set my calories goal, but the Summary page still shows and calculates as my previous goal, which is wrong and crucial to me.",2,0
Mike 1211,2025-12-02T23:07:34,"good app but I don't like the new branding. the weird monster theme makes it look like it's branded towards kids. it looks childish and takes away from the core point of the app which is to track calories , I feel it should be clean and professional looking. the font looks weird now and the fact the app is now called 'AI calorie tracker' shows the direction they may be going. not sure if I'll be keeping my subscription if it carries on this trajectory",2,14
Tim,2025-11-16T13:28:45,"too many and highly manipulative ads. using all the tricks to get you to subscribe. from ""yes chains"" to fake ""win a discount"" games. you have 2 tries and always only get the lowest discount first and with your second try the highest. just so you feel lucky and impulsively sign up. obviously directly commiting for a full year, because 3 months prices are unfairly high in comparision. do charge people money for your app/services, but dont try to trick them.",2,3
Φραγκίσκος Πρίντεζης,2026-01-23T22:39:12,I remember this app being excellent. After I long time I re-downloaded and the adds shoved down my throat were 10 times more grueling than a diet. this alone is a reason to change to another app,2,0
Andreea Luțac,2026-02-13T06:36:59,"Please stop with the yeti and the AI tips. The core functionality of this app is great, but all of the fluff you've added around it is infuriating to navigate. I've cancelled my subscription and will look into alternatives.",2,1
Minh Ngoc Dang,2026-01-18T19:38:54,"inaccurate nutritional info. even when I take photo of clear label of the nutritional info on product pack, AI guesses the nutritional info based on the type of food which isn't accurate at all. would like it tweaked to use the information and calculate if it's available instead of guessing.",2,0
Megan Monoceros,2026-01-12T09:10:41,"I joined pro and will definitely use a different app when it expires. database is good, but - ai food tracking doesn't include nutrient details. useless for anything more than calorie counting - meal planning tips pop up constantly, and you can't turn them off - takes 3 clicks to move a food between meals, rather than allowing drag/drop - lands you into food adding menu on open, you must click done to see the day overview - it emails me in my locations language rather than the one I set in-app",2,7
Justin Heck,2026-01-10T23:59:03,"the tips and the ai calorie estimator isn't terrible but for an app that is 10 years old, the food database is rough. Large number of items listed in oz/grams is fine for portions like vegetables. Entering food from restaurant and listed options as oz/grams. Selecting sandwiches from a list and none having serving of 1 sandwich is a little frustrating.",2,3
